feature,gain_importance,etf,split_id,target_column
z_rate_sensitivity_beta,207,XLU,5,target_5d_forward_return_excess_spy
z_return_5d,134,XLV,5,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,22,XLV,5,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,5,XLV,5,target_5d_forward_return_excess_spy
z_return_20d,154,XLV,5,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,38,XLV,5,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,2,XLV,5,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,177,XLV,5,target_5d_forward_return_excess_spy
z_price_to_MA20,179,XLV,5,target_5d_forward_return_excess_spy
z_price_to_MA50,167,XLV,5,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,237,XLV,5,target_5d_forward_return_excess_spy
z_volatility_20d,215,XLV,5,target_5d_forward_return_excess_spy
z_max_drawdown_60d,178,XLV,5,target_5d_forward_return_excess_spy
z_ATR_14,210,XLV,5,target_5d_forward_return_excess_spy
z_volume_change,47,XLV,5,target_5d_forward_return_excess_spy
z_relative_volume,109,XLV,5,target_5d_forward_return_excess_spy
z_RSI_14,185,XLV,5,target_5d_forward_return_excess_spy
z_market_beta_60d,211,XLV,5,target_5d_forward_return_excess_spy
z_idio_vol_60d,226,XLV,5,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,116,XLV,5,target_5d_forward_return_excess_spy
z_Treasury_10Y,154,XLV,5,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,182,XLV,5,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,164,XLV,5,target_5d_forward_return_excess_spy
z_CPI,190,XLV,5,target_5d_forward_return_excess_spy
z_Unemployment_Rate,146,XLV,5,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,334,XLV,5,target_5d_forward_return_excess_spy
z_VIX,188,XLV,5,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,230,XLV,5,target_5d_forward_return_excess_spy
z_return_5d,167,XLY,5,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,23,XLY,5,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,5,XLY,5,target_5d_forward_return_excess_spy
z_return_20d,148,XLY,5,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,54,XLY,5,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,1,XLY,5,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,198,XLY,5,target_5d_forward_return_excess_spy
z_price_to_MA20,172,XLY,5,target_5d_forward_return_excess_spy
z_price_to_MA50,139,XLY,5,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,277,XLY,5,target_5d_forward_return_excess_spy
z_volatility_20d,143,XLY,5,target_5d_forward_return_excess_spy
z_max_drawdown_60d,243,XLY,5,target_5d_forward_return_excess_spy
z_ATR_14,207,XLY,5,target_5d_forward_return_excess_spy
z_volume_change,67,XLY,5,target_5d_forward_return_excess_spy
z_relative_volume,87,XLY,5,target_5d_forward_return_excess_spy
z_RSI_14,115,XLY,5,target_5d_forward_return_excess_spy
z_market_beta_60d,241,XLY,5,target_5d_forward_return_excess_spy
z_idio_vol_60d,231,XLY,5,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,145,XLY,5,target_5d_forward_return_excess_spy
z_Treasury_10Y,221,XLY,5,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,108,XLY,5,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,230,XLY,5,target_5d_forward_return_excess_spy
z_CPI,209,XLY,5,target_5d_forward_return_excess_spy
z_Unemployment_Rate,190,XLY,5,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,217,XLY,5,target_5d_forward_return_excess_spy
z_VIX,153,XLY,5,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,209,XLY,5,target_5d_forward_return_excess_spy
